UserId,ItemId,itemage,rating,predOP
389,870,6,2.5,0.027835775
389,912,0,3.0,0.09535522
389,917,0,4.0,0.13804469
389,987,11,3.5,0.15100072
389,1056,0,4.0,0.06364727
389,1116,9,3.0,0.026527716
389,1124,7,4.0,0.12633434
389,1144,9,5.0,0.031514294
389,1147,5,4.0,0.062024932000000005
389,1150,0,3.5,0.21347475
389,1159,13,4.5,0.11095918
389,1168,11,4.0,0.04776255
389,1182,9,3.0,0.0543681
389,1214,5,4.0,0.053278133
389,1251,3,4.5,0.06693559
389,1286,0,3.0,0.16084842
389,1649,9,4.5,0.029004477
389,1758,9,3.5,0.0056977924
389,1815,8,2.5,0.04110944
389,1890,4,4.0,0.045496512
389,2126,3,3.5,0.121963605
389,2127,2,3.5,0.073151015
389,2130,0,3.0,0.20806566
389,2250,5,4.5,0.045887545
389,2281,2,3.5,0.0055344296
389,2332,1,4.0,0.009296042
389,2357,0,3.0,0.013354175
389,3171,8,4.0,0.004203066
389,3181,7,4.0,0.010886116999999999
389,3233,9,4.0,0.0037168834999999996
389,3429,0,3.5,0.022306226000000002
389,3801,1,3.0,0.011193505
389,4143,4,3.5,0.0076444377
389,4183,7,4.0,0.024416900000000002
389,5414,5,3.0,0.0022565469
389,6256,0,3.5,0.034810122
389,6605,2,3.0,0.0041497615
389,9343,0,3.5,0.018644089
389,9552,0,3.5,0.018639922
390,44,5,4.0,0.17443077
390,127,3,5.0,0.07478099
390,158,2,3.5,0.02796189
390,173,3,3.0,0.0753952
390,177,2,3.0,0.10423708
390,324,3,4.0,0.013972038
390,392,3,4.0,0.038973607
390,400,3,3.5,0.08976658400000001
390,451,0,3.5,0.034917522
390,511,5,3.5,0.016254405
390,636,6,3.0,0.05407346
390,666,6,3.5,0.02026337
390,729,4,2.5,0.13828020000000002
390,734,3,3.5,0.06494861
390,757,0,3.0,0.37928623
390,758,0,4.0,0.46728194
390,870,0,3.0,0.1251631
390,1025,6,2.5,0.04879013
390,1166,5,4.0,0.075171694
390,1173,2,2.5,0.038388774
390,1483,4,4.0,0.053595345
390,1484,5,1.5,0.08237319
390,1549,4,3.5,0.02079656
390,1640,3,3.5,0.06479958400000001
390,1684,2,4.0,0.037656084
390,1697,2,2.5,0.01641109
390,1698,2,2.0,0.040133275
390,1815,1,2.5,0.08336160000000001
390,1861,2,2.0,0.040270586000000004
390,2122,0,3.5,0.18306896
390,2144,3,5.0,0.05206913
390,2491,2,3.5,0.018033225
390,2756,3,4.0,0.028463868
390,2928,2,4.5,0.04532627
390,3031,2,4.0,0.0100964755
390,3288,3,3.0,0.018476987
390,3310,1,2.5,0.011403316
390,3496,0,3.0,0.07407707
390,3729,2,4.0,0.011370973000000001
390,4874,0,2.0,0.19280359
390,4950,0,3.5,0.07731641
390,5199,2,4.0,0.021251695
390,5208,0,3.0,0.021367342999999997
390,5337,0,4.5,0.025021232999999997
390,5570,0,3.0,0.08229794
390,5866,0,4.0,0.029807521
390,7484,0,3.0,0.030457834
390,8705,0,3.0,0.018036077
391,28,6,4.0,0.19385650000000001
391,36,6,3.5,0.18616588
391,85,5,4.0,0.24270932
391,87,5,4.0,0.08892224
391,166,3,4.0,0.3295738
391,295,6,3.0,0.040227715
391,361,5,2.5,0.1396085
391,368,1,3.5,0.016316975
391,439,1,3.5,0.14124775
391,459,0,3.5,0.10878859
391,537,6,3.0,0.034814026
391,560,6,3.0,0.014790636999999999
391,632,6,2.0,0.03935177
391,722,5,4.0,0.13651478
391,726,4,3.0,0.13016336
391,746,1,3.5,0.12977588
391,1018,1,3.0,0.10379118
391,1021,1,4.0,0.17728597
391,1042,1,3.5,0.16841687
391,1043,0,3.5,0.15649138
391,1180,2,3.5,0.063020416
391,1194,0,2.5,0.17977402
391,1458,1,2.0,0.0041169985
391,1470,5,3.0,0.06353032
391,1474,5,3.5,0.09893741
391,1633,1,2.0,0.0035940396999999996
391,1646,2,2.5,0.0037975390000000004
391,1699,2,2.5,0.04015797
391,1812,0,3.5,0.18255393
391,1822,0,2.5,0.16338643
391,2120,2,2.5,0.04227435
391,2200,2,3.0,0.07312182
391,2223,0,4.0,0.12259126
391,2493,2,4.0,0.06892397
391,2669,4,3.0,0.015888972
391,2769,0,3.5,0.108302094
391,3182,0,3.5,0.14859153
391,3316,0,3.5,0.05841174
391,3502,2,3.0,0.031281922000000004
391,3507,2,2.0,0.014800141000000001
391,3684,5,2.5,0.003060056
391,3728,4,3.0,0.00921495
391,5120,2,2.5,0.028904295
391,5347,0,3.0,0.034189984
391,5435,2,3.0,0.010829163999999999
391,5564,2,3.0,0.0063781472999999995
391,5840,2,2.0,0.021914244
391,6010,0,3.0,0.022381043
391,7279,0,3.0,0.034495745
391,7745,0,3.0,0.015053299
391,8587,0,2.5,0.021161202
392,15,18,4.0,0.30237415
392,39,19,4.0,0.049502175
392,61,18,3.5,0.06742896
392,67,18,3.0,0.12877806
392,253,0,4.0,0.5729365
392,254,0,4.0,0.26595527
392,272,15,3.0,0.033100113
392,290,4,3.5,0.033571895
392,332,18,3.0,0.058967944
392,362,17,2.5,0.018198883
392,404,15,3.0,0.06984339
392,597,19,4.0,0.05985389
392,656,18,3.5,0.029677567999999998
392,811,9,3.5,0.04952438
392,864,18,3.5,0.09096838
392,872,11,3.0,0.019036281999999998
392,903,7,4.0,0.10005365
392,915,5,4.0,0.21410018
392,961,0,3.5,0.30405647
392,1093,19,3.0,0.12229524
392,1170,15,4.0,0.07960439
392,1179,15,4.0,0.109343596
392,1267,7,3.0,0.026995132
392,1623,16,3.0,0.007502833
392,1820,13,2.5,0.0048985817
392,1880,12,3.0,0.027211017999999997
392,1894,9,4.0,0.0733109
392,1939,3,3.5,0.057414703
392,1953,2,3.0,0.06563399
392,1969,0,4.0,0.13128778
392,1999,0,3.5,0.017952854
392,2002,0,3.5,0.05025142
392,2052,9,4.0,0.03879794
392,2132,0,4.5,0.097606964
392,2171,17,3.0,0.016846541
392,2175,16,3.0,0.013160884
392,2334,7,3.5,0.030244214
392,2515,11,2.5,0.027274264
392,2600,14,2.5,0.0025909313
392,2914,15,2.0,0.0024386747
392,3098,0,4.0,0.02709413
392,3108,0,3.5,0.09135328
392,3160,2,3.0,0.023581436
392,3423,7,3.5,0.029345597999999997
392,3503,15,2.5,0.0032143034
392,4759,8,3.5,0.0049035302
392,4794,0,3.5,0.08031260000000001
392,5017,18,2.5,0.0015258467000000002
392,6818,0,3.0,0.014822706000000001
392,7230,0,3.0,0.01341856
392,7449,14,2.5,0.0009539028999999999
392,8428,10,2.5,0.0018389147000000001
393,0,0,3.0,0.43540746
393,3,0,3.5,0.4699325
393,13,0,2.5,0.4863429
393,35,0,3.0,0.15596549
393,38,0,3.0,0.22272901
393,41,0,3.0,0.49129018
393,305,0,3.0,0.040557962
393,325,0,3.0,0.20220429
393,467,0,3.0,0.35873309999999997
393,469,0,3.0,0.45536570000000004
393,478,0,3.5,0.584196
393,481,0,3.0,0.22445004
393,515,0,3.0,0.4521713
393,538,0,2.5,0.07230686
393,590,0,3.0,0.10029293
393,599,0,3.0,0.50210804
393,603,0,3.0,0.23641555
393,633,0,2.5,0.56262535
393,639,0,2.5,0.091408715
393,660,0,3.0,0.12043813
393,666,0,2.5,0.061934188
393,696,0,2.5,0.22261916
393,1425,0,2.5,0.07134265
393,1430,0,2.5,0.31218573
393,2140,0,2.5,0.06486356
393,2423,0,3.0,0.11299545
393,3003,0,2.5,0.11156583
394,0,0,3.0,0.43540746
394,18,0,3.0,0.16944472
394,42,0,3.0,0.5371615
394,292,0,3.5,0.49296359999999995
394,310,0,3.0,0.09928453
394,313,0,3.0,0.36319175
394,464,0,3.0,0.5915855
394,470,0,3.5,0.57003015
394,522,0,2.5,0.17534588
394,556,0,3.0,0.19755666
394,574,0,2.5,0.09717792
394,584,0,3.0,0.40196323
394,587,0,3.0,0.5260391
394,607,0,3.0,0.032515466
394,638,0,3.0,0.59464973
394,651,0,3.0,0.049057132999999996
394,652,0,3.0,0.14861098
394,664,0,2.5,0.15866902
394,705,0,2.5,0.28649798
394,1402,0,2.5,0.06974583
394,1408,0,2.5,0.06619556
394,5992,0,2.5,0.015655608999999997
395,67,8,3.0,0.14935103
395,75,8,2.5,0.16383806
395,192,5,4.0,0.27775007
395,234,1,4.0,0.21789534
395,321,8,2.5,0.07922813
395,323,8,3.0,0.11956852
395,444,3,3.5,0.2341922
395,456,3,2.5,0.019908536
395,539,8,2.5,0.087851025
395,554,8,3.0,0.0071190690000000004
395,579,8,2.5,0.005637988399999999
395,583,8,2.5,0.023830185
395,647,8,2.0,0.042512562000000004
395,658,8,2.5,0.020447703
395,670,8,2.5,0.12508783
395,689,8,2.0,0.03634609
395,756,2,2.5,0.28798762
395,761,2,3.0,0.12135523599999999
395,762,2,3.5,0.16879487
395,765,2,4.0,0.17257723
395,767,1,3.5,0.18787566
395,778,0,2.5,0.25801164
395,887,0,3.5,0.09452826
395,977,8,2.5,0.08084115
395,1021,4,3.5,0.11468197
395,1147,1,3.5,0.1010204
395,1161,8,2.5,0.03855295
395,1167,7,2.0,0.091757774
395,1180,5,3.5,0.03794316
395,1225,0,3.0,0.19171129999999997
395,1413,8,1.5,0.061156213
395,1429,8,2.5,0.046336047000000005
395,1463,8,3.0,0.03725316
395,1467,8,2.0,0.041308966
395,1493,6,2.5,0.04653661
395,1517,5,2.5,0.017223122
395,1776,6,2.0,0.06858894
395,1811,3,2.5,0.08428505
395,1881,0,2.5,0.04982869
395,2081,5,3.5,0.027444688999999998
395,2118,0,3.5,0.15042359
395,2169,8,2.5,0.008778487
395,2172,4,2.5,0.0043812133
395,2232,1,2.5,0.051981494
395,2419,8,3.0,0.104757905
395,2462,5,2.0,0.027019203
395,2614,4,3.0,0.01392738
395,2948,3,3.0,0.008751438
395,2963,0,2.5,0.061663546
395,3271,0,3.0,0.027935493999999998
395,3656,0,2.5,0.06578255
395,3758,0,2.0,0.062347118
395,4291,0,3.5,0.17560089
395,4885,0,3.0,0.026483316
395,4892,8,2.5,0.012218406999999999
395,4946,3,2.0,0.019806866
395,5114,5,2.5,0.009824798000000001
395,5198,5,3.0,0.017709278000000002
395,6239,0,2.5,0.016279553999999998
395,6409,4,2.5,0.002488798
395,7492,0,2.5,0.032243226
395,7736,2,2.0,0.0033240356
395,8206,4,2.0,0.002649315
395,8253,0,2.5,0.016928628
396,27,11,3.0,0.09650502
396,28,11,4.5,0.18375778
396,69,10,4.5,0.1556441
396,70,10,4.5,0.17726016
396,73,10,4.0,0.19913013
396,74,10,5.0,0.13290665
396,101,9,3.5,0.19677697
396,141,7,3.5,0.11023573
396,144,7,4.0,0.0541885
396,183,7,3.5,0.021567762
396,272,7,4.5,0.040731445
396,332,10,5.0,0.09333809
396,351,10,5.0,0.07318558
396,382,10,4.5,0.045065083
396,391,8,5.0,0.096507415
396,431,6,4.0,0.13186643
396,518,11,3.0,0.09600726
396,604,11,3.0,0.03967616
396,692,10,2.5,0.031369432999999995
396,745,6,3.5,0.041460252999999996
396,754,5,4.5,0.18935178
396,762,4,4.5,0.13394879999999998
396,763,4,3.5,0.15379158
396,809,2,4.0,0.17576154
396,886,2,3.0,0.07504076
396,899,0,4.0,0.37258977
396,1022,6,4.0,0.054157116
396,1137,10,5.0,0.04437031
396,1155,11,4.0,0.043252114
396,1179,7,4.5,0.14137925
396,1206,3,3.5,0.070142
396,1214,3,4.5,0.075851075
396,1241,1,4.5,0.1250595
396,1604,7,2.5,0.0057715247
396,1685,7,3.5,0.03458167
396,1746,7,3.5,0.021993723
396,1856,4,4.0,0.026953232
396,2228,4,3.0,0.0036802604
396,2234,3,3.5,0.11222424
396,2265,2,4.5,0.1686301
396,2434,11,4.0,0.01788497
396,2490,7,4.0,0.0032800413
396,3076,0,3.0,0.06198937
396,3199,2,4.5,0.035022277000000004
396,3498,10,4.5,0.02913194
396,3668,3,3.0,0.0030444895000000002
396,3779,0,3.5,0.06482565400000001
396,3795,0,3.5,0.03201859
396,4852,1,3.5,0.0083743725
396,5528,1,3.5,0.007987594
396,5938,0,2.5,0.032744206
396,6227,0,3.5,0.04976976
396,8108,0,3.0,0.01094049
396,8352,2,3.0,0.0026669797999999997
397,103,13,4.0,0.057070012999999996
397,123,11,2.5,0.018184662
397,166,12,4.0,0.31818008
397,184,11,4.0,0.19274068
397,335,14,4.5,0.0871183
397,411,11,3.5,0.004027337299999999
397,486,15,3.0,0.0642905
397,557,15,3.0,0.0044172859999999994
397,725,14,4.0,0.07624452
397,728,12,4.5,0.13146463
397,758,9,4.0,0.121452846
397,765,8,4.0,0.15458749
397,806,6,3.5,0.11740650000000001
397,809,6,3.5,0.14961232
397,932,0,4.0,0.15322903
397,1048,6,3.0,0.06727058
397,1094,14,4.0,0.0926383
397,1132,4,4.5,0.12780893
397,1152,0,3.5,0.22328912
397,1161,14,4.0,0.019385507
397,1291,2,3.5,0.035140466
397,1506,10,2.0,0.0029486359999999997
397,1774,14,3.5,0.051462065
397,1803,10,3.5,0.025733104
397,1930,0,3.5,0.06968105599999999
397,2296,5,3.5,0.016097134
397,2320,4,3.5,0.009547569
397,3019,10,2.5,0.0020487003
397,4240,7,2.5,0.0036973278
397,5198,11,3.0,0.010874354
397,5414,7,3.0,0.0021509973
397,5897,5,3.0,0.0043251687
397,6242,7,3.5,0.0021927757
397,7346,3,3.0,0.003333553
397,7401,0,4.0,0.012981391
398,11,10,3.5,0.038746227
398,17,10,3.5,0.09372563
398,116,7,3.5,0.032945193
398,164,7,3.5,0.04265968
398,227,6,3.0,0.015075020500000001
398,228,6,4.0,0.157031
398,234,3,3.5,0.20884743
398,292,10,3.5,0.16190167
398,394,7,3.0,0.018081857
398,444,5,3.5,0.26348633
398,603,10,2.5,0.0681653
398,726,9,3.5,0.11127416
398,732,7,3.0,0.0057199104
398,792,1,2.5,0.06826923
398,806,1,3.5,0.20375787
398,827,10,3.0,0.12663364
398,872,3,3.0,0.030599368999999998
398,896,1,4.0,0.10125058
398,1030,9,3.0,0.16414112
398,1093,10,3.0,0.10613932
398,1157,10,3.5,0.0670938
398,1178,7,3.5,0.11092917599999999
398,1226,2,4.0,0.086986825
398,1244,0,2.5,0.09225181
398,1255,0,3.5,0.36683744
398,1430,10,2.5,0.07785248
398,1649,7,3.5,0.03954517
398,1699,6,2.5,0.016141843
398,1705,6,3.5,0.023479784
398,1817,5,3.0,0.01687109
398,1893,1,4.0,0.15144247
398,2101,5,3.5,0.034165397
398,2302,0,3.5,0.07556644
398,2718,2,3.0,0.012666947
398,2752,1,3.0,0.030115506
398,2954,4,3.0,0.010968078000000001
398,3215,1,3.0,0.043165457000000004
398,3558,3,3.5,0.012512026
398,4055,6,3.0,0.013067795
398,5218,3,3.5,0.0070133265
398,5750,1,3.0,0.016883835
398,5904,0,2.5,0.10520109999999999
398,6137,6,3.0,0.004608076
398,6633,4,2.5,0.0035652944000000002
398,6993,1,3.0,0.0023831327
399,101,19,3.5,0.1786128
399,123,17,3.0,0.01741331
399,382,19,4.5,0.05499441
399,470,19,3.0,0.12092959
399,487,19,4.0,0.035792912999999996
399,642,19,3.0,0.041728247
399,756,15,3.0,0.11896559599999999
399,765,14,4.5,0.15540981
399,808,12,3.5,0.100476846
399,885,13,3.5,0.06374595
399,918,7,3.5,0.022404794
399,1054,9,3.5,0.18730986
399,1067,5,4.0,0.11119695
399,1070,3,3.5,0.052365474
399,1093,19,4.0,0.12229524
399,1105,19,4.0,0.057189606
399,1210,14,4.0,0.006694785
399,1274,9,4.0,0.037433392999999995
399,1298,7,4.0,0.027504643
399,1333,5,4.0,0.14203288
399,1345,4,3.5,0.04918291
399,1816,15,3.0,0.045772627
399,1954,2,2.5,0.0061176503
399,2047,13,3.5,0.04640831
399,2131,5,4.0,0.03435638
399,2337,9,3.5,0.025514439
399,2725,8,3.5,0.01959043
399,2762,17,3.5,0.0020603254
399,2834,3,3.5,0.04690612
399,3105,3,3.0,0.07395333
399,3338,7,3.5,0.0030065689
399,4892,19,2.5,0.007643581
399,5980,7,3.0,0.0052348943
399,6085,4,3.0,0.00570594
399,6095,3,3.0,0.004489041
399,9194,0,3.0,0.017521767
399,9665,0,3.0,0.015277008500000001
400,76,19,3.5,0.10337946
400,134,18,3.5,0.07822365
400,166,18,3.5,0.3089362
400,171,18,2.0,0.088445164
400,238,9,3.5,0.28091434
400,251,4,3.5,0.24046968
400,264,19,3.0,0.0391318
400,292,19,3.5,0.12155982
400,457,15,3.5,0.12692827
400,478,19,3.5,0.17568743
400,599,19,3.5,0.05757082
400,660,19,3.0,0.01900973
400,816,11,3.0,0.04388448599999999
400,899,10,3.5,0.10589748
400,923,7,3.0,0.0062779383999999995
400,950,4,3.5,0.19622187
400,1028,19,3.0,0.117631905
400,1078,2,3.5,0.08243617
400,1081,1,4.0,0.27606195
400,1134,19,3.5,0.1745577
400,1172,18,3.0,0.021112952
400,1208,14,3.5,0.073510274
400,1241,12,3.5,0.060480412000000004
400,1283,9,2.5,0.05794695
400,1325,1,3.5,0.0068672826
400,1326,6,3.5,0.05187087
400,1332,5,3.0,0.012658636000000001
400,1372,1,4.0,0.100694835
400,1493,19,3.0,0.033980526000000004
400,1574,17,3.0,0.045599232999999996
400,1600,18,3.5,0.052575946
400,1781,17,3.5,0.004464657
400,1890,12,3.0,0.03622828
400,1980,3,3.5,0.11785887
400,2012,2,4.0,0.027286737999999998
400,2018,2,3.5,0.02737654
400,2027,1,2.5,0.008276407
400,2394,19,3.5,0.053285904
400,2536,2,3.5,0.044684287
400,3498,19,3.5,0.022100712999999998
400,3519,7,3.5,0.044971357999999996
400,3853,1,3.5,0.006481639599999999
400,4309,2,2.5,0.006991532
400,4560,4,3.0,0.053127952
400,4561,1,3.5,0.007904083000000001
400,4616,1,3.0,0.010458155
400,4626,0,3.5,0.09091149
400,4708,1,3.0,0.005875671
400,4709,3,2.5,0.0076745995
400,5672,0,3.5,0.018884541
400,5788,12,2.5,0.0019025438
400,6769,1,3.0,0.0067524016
400,7162,0,3.0,0.02007319
400,7163,6,3.5,0.006508264000000001
400,7942,2,3.0,0.0068381764
400,8043,0,3.0,0.017283128999999998
400,8509,14,2.5,0.0010823439999999998
400,9592,0,3.0,0.01841683
400,9626,0,3.0,0.017355284
400,9658,0,3.5,0.01775373
401,0,0,4.0,0.43540746
401,1,0,4.0,0.29908818
401,14,0,3.5,0.22077933
401,15,0,4.5,0.33769828
401,17,0,4.0,0.55616945
401,20,0,4.5,0.6868519000000001
401,22,0,4.0,0.48234951
401,38,0,3.5,0.22272901
401,53,0,3.5,0.07190204
401,65,0,3.5,0.29970625
401,69,0,4.0,0.2793117
401,89,0,4.0,0.25723179999999995
401,232,0,4.5,0.6068924
401,259,0,3.5,0.13200937
401,268,0,3.5,0.14063346
401,299,0,3.5,0.030044828
401,303,0,3.5,0.055783194
401,313,0,3.5,0.36319175
401,319,0,3.5,0.21949169999999998
401,361,0,3.5,0.20189862
401,467,0,4.0,0.35873309999999997
401,470,0,3.0,0.57003015
401,479,0,3.5,0.21895981
401,486,0,4.0,0.50774586
401,530,0,4.0,0.5415131999999999
401,535,0,3.5,0.034346744
401,551,0,3.5,0.014281625
401,557,0,3.5,0.42052399999999995
401,583,0,3.5,0.23324934
401,584,0,3.0,0.40196323
401,604,0,3.5,0.48852235
401,608,0,3.5,0.33230966
401,632,0,3.5,0.26397416
401,637,0,3.5,0.054623462000000005
401,639,0,3.0,0.091408715
401,644,0,3.5,0.01865194
401,653,0,3.5,0.18216306
401,978,0,3.0,0.12141289
401,1025,0,3.5,0.14366122
401,1026,0,3.0,0.18576401
401,1773,0,3.5,0.094310984
401,2068,0,3.5,0.086187996
401,2897,0,3.5,0.04436174
401,3680,0,4.0,0.054335188
401,5287,0,3.0,0.054893933
402,107,10,3.0,0.06518703
402,119,10,3.0,0.11027429
402,128,8,3.5,0.007987862
402,195,8,4.0,0.021295043
402,219,8,3.5,0.18562077
402,228,8,3.0,0.15162362
402,334,11,4.0,0.036752786
402,391,9,4.0,0.087800734
402,429,7,3.5,0.05419386
402,444,7,4.5,0.26456842
402,543,12,2.0,0.0035640055
402,725,11,3.5,0.082159035
402,744,7,4.0,0.21445949999999997
402,770,5,4.0,0.20112619
402,773,4,3.5,0.11985950000000001
402,798,3,3.5,0.058866657
402,884,4,3.5,0.05127242
402,903,0,4.0,0.37028524
402,1105,11,4.0,0.04213018
402,1124,6,4.0,0.16854781
402,1193,6,3.5,0.024487227
402,1217,4,3.5,0.14231156
402,1243,2,3.5,0.05680105
402,1247,3,4.0,0.04725291
402,1278,0,4.5,0.18501292
402,1447,12,3.5,0.01601923
402,1450,11,3.5,0.023343713999999998
402,1543,9,2.5,0.03197249
402,1606,9,3.0,0.030720112999999997
402,1794,8,2.5,0.03605957
402,1818,7,3.5,0.024872322000000002
402,1822,6,3.0,0.074837066
402,2123,6,4.0,0.035823773999999996
402,2266,3,4.0,0.02420441
402,2325,1,3.5,0.12410128
402,2359,0,3.0,0.015917643999999998
402,2401,9,3.5,0.014914031999999999
402,2582,9,2.5,0.011421385
402,2620,7,2.0,0.0056152237
402,3153,1,3.5,0.06110379
402,3183,5,4.0,0.020419043
402,3801,0,3.0,0.061455745
402,5198,8,2.5,0.014061466000000002
402,5961,0,2.5,0.045456424
402,5997,8,3.0,0.0045771286999999996
402,8755,0,4.0,0.016004227
402,8934,3,3.0,0.0027347186
403,38,0,3.0,0.22272901
403,42,0,3.5,0.5371615
403,463,0,4.0,0.7098399999999999
403,464,0,3.0,0.5915855
403,478,0,3.5,0.584196
403,486,0,3.5,0.50774586
403,492,0,3.0,0.2418741
403,573,0,3.5,0.06123766
403,597,0,3.0,0.35588253
403,659,0,3.0,0.21253158
403,3678,0,3.5,0.11427902
404,0,15,3.5,0.13155672
404,4,15,3.5,0.17268449
404,55,14,3.0,0.012321374
404,98,13,3.5,0.079092555
404,171,11,3.5,0.113779984
404,179,11,4.0,0.07520800000000001
404,232,15,4.0,0.20556276
404,242,1,4.5,0.11714939999999999
404,264,14,3.0,0.026920462000000003
404,272,11,3.5,0.036950126
404,322,15,3.5,0.08202782
404,460,15,3.0,0.073475644
404,473,14,3.5,0.034316223
404,621,14,4.0,0.095176
404,632,15,2.5,0.023483063999999998
404,727,13,3.5,0.052680634000000004
404,728,11,4.0,0.12590721
404,763,8,4.0,0.1210158
404,767,7,4.0,0.08069686599999999
404,778,6,4.0,0.10918018
404,783,6,4.0,0.09071559
404,832,13,3.5,0.005331239000000001
404,886,6,3.5,0.05529588
404,899,4,3.5,0.12419431
404,911,2,3.5,0.056453623
404,926,1,3.5,0.19664802
404,990,12,3.5,0.022858202
404,1062,0,4.0,0.07398851
404,1105,13,4.0,0.0362937
404,1145,9,3.5,0.048221078
404,1147,7,4.0,0.065761365
404,1190,9,3.5,0.076666676
404,1261,3,4.0,0.05038559
404,1282,2,4.0,0.06379247
404,1503,11,3.5,0.016578028
404,1574,11,3.0,0.05247716
404,1626,11,3.0,0.0239465
404,1816,9,3.0,0.045728534
404,1915,2,4.0,0.10201727
404,2048,6,4.0,0.030046827999999998
404,2146,13,4.0,0.05343757
404,2146,14,4.0,0.05257067
404,2325,3,4.0,0.07441845
404,2404,7,4.0,0.01689206
404,2477,6,4.5,0.008875691
404,2522,0,4.0,0.13020493
404,2815,0,3.5,0.13286684
404,3071,4,4.0,0.015691288
404,4082,10,3.5,0.01591147
404,4088,8,2.5,0.002020067
404,4751,6,4.0,0.014879683000000001
404,5095,5,3.5,0.0042601964
404,5272,0,4.0,0.046396684
404,5433,6,4.0,0.0047909296
404,5882,4,3.5,0.005512878000000001
404,5927,5,3.5,0.00420861
404,5968,0,3.5,0.020251848
404,6265,3,4.0,0.008571162
404,6306,0,4.0,0.029607145
404,6350,8,3.0,0.0020127937
404,6600,10,2.5,0.0017055852
404,7035,0,4.0,0.026454087
404,7411,10,3.5,0.0017559895999999999
404,8714,0,3.5,0.013371099
405,20,14,3.0,0.21952103
405,34,14,3.5,0.21538769
405,61,14,3.0,0.07017383
405,70,14,3.5,0.16544643
405,89,14,4.0,0.115978755
405,137,10,3.0,0.02242286
405,166,11,4.0,0.29761276
405,292,14,3.5,0.11165386
405,325,14,2.5,0.025227102
405,330,13,3.0,0.03108431
405,385,11,2.5,0.024740225
405,430,10,3.0,0.038715355
405,462,14,3.0,0.050657815999999994
405,479,14,2.5,0.04582976
405,481,14,2.5,0.08454954
405,722,13,3.0,0.1091379
405,774,7,4.0,0.23502652
405,865,13,3.0,0.07029036
405,1052,3,4.0,0.09492586
405,1093,14,2.5,0.08713194
405,1146,8,3.5,0.11115454
405,1208,7,3.5,0.09028464
405,1240,5,3.5,0.042737655
405,1307,0,3.5,0.14489214
405,1430,14,2.5,0.047661364000000005
405,1655,11,3.0,0.004169433
405,1774,14,2.5,0.051462065
405,1897,4,2.5,0.03400793
405,2221,8,2.5,0.020197015
405,2246,7,3.0,0.006763924399999999
405,2461,11,2.5,0.0079040155
405,2511,9,3.0,0.017156933
405,2522,0,3.5,0.13020493
405,2583,11,2.0,0.005862058000000001
405,2716,9,3.5,0.036982667000000004
405,2957,7,3.0,0.018333726
405,3022,10,3.0,0.011697336000000001
405,3153,3,3.0,0.04723229599999999
405,3199,5,3.0,0.022287695
405,3340,7,3.5,0.006083481999999999
405,3598,1,3.0,0.01896406
405,4183,9,3.5,0.01947902
405,5273,0,2.5,0.046700485
405,5877,7,3.0,0.002210262
405,5933,4,3.5,0.005433129
405,6291,1,2.5,0.0036319797
405,6789,0,3.0,0.053243282999999995
405,8452,5,2.5,0.0023535374
405,9480,3,2.5,0.0030159946000000003
406,4,18,3.5,0.16798829999999998
406,12,18,3.5,0.06548259
406,16,18,3.5,0.24503857
406,60,18,3.0,0.058377347999999996
406,71,17,3.0,0.11640875
406,73,18,3.0,0.16495629
406,87,18,3.5,0.056780692
406,179,15,2.5,0.06887289
406,182,15,2.5,0.05815825
406,219,14,3.5,0.15459675
406,232,18,3.5,0.27695695
406,241,5,3.5,0.119386315
406,401,15,3.0,0.17779563
406,531,18,3.0,0.049811598
406,549,18,2.5,0.03837647
406,615,18,2.5,0.0030651502
406,676,18,2.5,0.012020906000000001
406,724,18,2.5,0.057614736
406,727,17,3.0,0.052907445
406,733,15,2.0,0.042234268
406,759,12,2.5,0.06434571
406,772,11,2.5,0.09973760000000001
406,911,6,3.0,0.0732457
406,1014,14,3.0,0.047933582
406,1093,18,3.0,0.08755064
406,1159,18,3.5,0.11988233
406,1307,4,3.0,0.057499465
406,1314,4,3.0,0.026094291000000002
406,1473,17,3.0,0.06182615
406,1493,16,3.0,0.023716457000000003
406,1746,14,2.5,0.013715061
406,1822,13,3.0,0.05277334
406,1935,0,3.5,0.01884212
406,1952,0,3.5,0.096434906
406,1970,0,3.5,0.03890018
406,2060,7,4.0,0.049292635
406,2187,15,2.5,0.007927412
406,2389,5,2.5,0.008669885
406,2529,2,3.5,0.038466103
406,2714,14,3.0,0.02651388
406,2752,10,3.0,0.017132275
406,2753,17,3.0,0.018713854
406,3099,1,3.0,0.042360567
406,3152,7,3.5,0.01731565
406,4075,14,2.0,0.0012059117
406,4529,2,3.5,0.0099442275
406,4676,15,2.5,0.0028394961
406,5499,15,2.5,0.005135339
406,7611,9,2.5,0.0015987173999999999
406,7770,11,2.5,0.0015204925
406,7817,3,3.0,0.0039128084
407,20,19,4.5,0.46324718
407,28,19,4.0,0.30333576
407,44,19,3.5,0.10565937
407,45,19,3.5,0.05648444
407,103,19,4.5,0.06476806
407,121,17,4.5,0.19358362
407,178,16,3.5,0.06925778
407,191,17,4.0,0.016703123
407,194,17,3.5,0.06889780599999999
407,204,16,4.0,0.012609978
407,244,6,4.5,0.39194652
407,251,4,4.5,0.24046968
407,253,1,4.5,0.2667452
407,254,1,4.5,0.1616234
407,272,17,4.5,0.041732498
